pwsid,year,month,produced_or_delivery,produced_or_delivery_type,population,acre_feet
CA0202516,2017,May,water delivered,multi-family residential,NA,NA
CA0202516,2017,May,water delivered,other,NA,NA
CA0202516,2017,May,water delivered,total retail,NA,NA
CA0202516,2017,Nov,water delivered,multi-family residential,NA,NA
CA0202516,2017,Nov,water delivered,other,NA,NA
CA0202516,2017,Nov,water delivered,single-family residential,NA,NA
CA0202516,2017,Nov,water delivered,total retail,NA,NA
CA0202516,2017,Oct,water delivered,multi-family residential,NA,NA
CA0202516,2017,Oct,water delivered,other,NA,NA
CA0202516,2017,Oct,water delivered,single-family residential,NA,NA
CA0202516,2017,Oct,water delivered,total retail,NA,NA
CA0202516,2017,Sep,water delivered,commercial/institutional,NA,NA
CA0202516,2017,Sep,water delivered,multi-family residential,NA,NA
CA0202516,2017,Sep,water delivered,other,NA,NA
CA0202516,2017,Sep,water delivered,single-family residential,NA,NA
CA0202516,2017,Sep,water delivered,total retail,NA,NA
CA0202517,2017,Annual,water delivered,landscape irrigation,NA,NA
CA0202517,2017,Annual,water delivered,multi-family residential,NA,NA
CA0202517,2017,Annual,water delivered,other,NA,NA
CA0202517,2017,Annual,water delivered,single-family residential,NA,NA
CA0202517,2017,Annual,water delivered,total retail,NA,NA
CA0202517,2017,Apr,water delivered,commercial/institutional,NA,NA
CA0202517,2017,Apr,water delivered,multi-family residential,NA,NA
CA0202517,2017,Apr,water delivered,other,NA,NA
CA0202517,2017,Apr,water delivered,total retail,NA,NA
CA0202517,2017,Aug,water delivered,commercial/institutional,NA,NA
CA0202517,2017,Aug,water delivered,multi-family residential,NA,NA
CA0202517,2017,Aug,water delivered,other,NA,NA
CA0202517,2017,Aug,water delivered,single-family residential,NA,NA
CA0202517,2017,Aug,water delivered,total retail,NA,NA
CA0202517,2017,Dec,water delivered,multi-family residential,NA,NA
CA0202517,2017,Dec,water delivered,other,NA,NA
CA0202517,2017,Dec,water delivered,single-family residential,NA,NA
CA0202517,2017,Dec,water delivered,total retail,NA,NA
CA0202517,2017,Feb,water delivered,agriculture,NA,NA
CA0202517,2017,Feb,water delivered,commercial/institutional,NA,NA
CA0202517,2017,Feb,water delivered,multi-family residential,NA,NA
CA0202517,2017,Feb,water delivered,other,NA,NA
CA0202517,2017,Feb,water delivered,total retail,NA,NA
CA0202517,2017,Jan,water delivered,agriculture,NA,NA
CA0202517,2017,Jan,water delivered,commercial/institutional,NA,NA
CA0202517,2017,Jan,water delivered,multi-family residential,NA,NA
CA0202517,2017,Jan,water delivered,other,NA,NA
CA0202517,2017,Jan,water delivered,total retail,NA,NA
CA0202517,2017,Jul,water delivered,commercial/institutional,NA,NA
CA0202517,2017,Jul,water delivered,multi-family residential,NA,NA
CA0202517,2017,Jul,water delivered,other,NA,NA
CA0202517,2017,Jul,water delivered,total retail,NA,NA
CA0202517,2017,Jun,water delivered,commercial/institutional,NA,NA
CA0202517,2017,Jun,water delivered,multi-family residential,NA,NA
CA0202517,2017,Jun,water delivered,other,NA,NA
CA0202517,2017,Jun,water delivered,total retail,NA,NA
CA0202517,2017,Mar,water delivered,agriculture,NA,NA
CA0202517,2017,Mar,water delivered,commercial/institutional,NA,NA
CA0202517,2017,Mar,water delivered,multi-family residential,NA,NA
CA0202517,2017,Mar,water delivered,other,NA,NA
CA0202517,2017,Mar,water delivered,total retail,NA,NA
CA0202517,2017,May,water delivered,commercial/institutional,NA,NA
CA0202517,2017,May,water delivered,multi-family residential,NA,NA
CA0202517,2017,May,water delivered,other,NA,NA
CA0202517,2017,May,water delivered,total retail,NA,NA
CA0202517,2017,Nov,water delivered,multi-family residential,NA,NA
CA0202517,2017,Nov,water delivered,other,NA,NA
CA0202517,2017,Nov,water delivered,single-family residential,NA,NA
CA0202517,2017,Nov,water delivered,total retail,NA,NA
CA0202517,2017,Oct,water delivered,multi-family residential,NA,NA
CA0202517,2017,Oct,water delivered,other,NA,NA
CA0202517,2017,Oct,water delivered,single-family residential,NA,NA
CA0202517,2017,Oct,water delivered,total retail,NA,NA
CA0202517,2017,Sep,water delivered,commercial/institutional,NA,NA
CA0202517,2017,Sep,water delivered,multi-family residential,NA,NA
CA0202517,2017,Sep,water delivered,other,NA,NA
CA0202517,2017,Sep,water delivered,single-family residential,NA,NA
CA0202517,2017,Sep,water delivered,total retail,NA,NA
CA0110001,2015,Annual,water delivered,other,"344,000",1287.49870977
CA0110001,2015,Annual,water delivered,other pws,"344,000",0
CA0110001,2015,Apr,water delivered,landscape irrigation,"344,000",172.67721042
CA0110001,2015,Aug,water delivered,industrial,"344,000",116.38000455
CA0110001,2015,Dec,water delivered,agriculture,"344,000",0
CA0110001,2015,Dec,water delivered,other pws,"344,000",0
CA0110001,2015,Feb,water delivered,agriculture,"344,000",0
CA0110001,2015,Feb,water delivered,industrial,"344,000",114.43555512
CA0110001,2015,Feb,water delivered,other,"344,000",55.47994023
CA0110001,2015,Jan,water delivered,industrial,"344,000",224.83758291
CA0110001,2015,Jan,water delivered,single-family residential,"344,000",1126.91978565
CA0110001,2015,Jul,water delivered,agriculture,"344,000",0.11248881
CA0110001,2015,Jul,water delivered,landscape irrigation,"344,000",313.4535126
CA0110001,2015,Jun,water delivered,multi-family residential,"344,000",748.7668417799999
CA0110001,2015,Jun,water delivered,total retail,"344,000",2961.86021127
CA0110001,2015,Mar,water delivered,commercial/institutional,"344,000",291.47687222999997
CA0110001,2015,Mar,water delivered,multi-family residential,"344,000",406.24300671
CA0110001,2015,Mar,water delivered,total retail,"344,000",2652.55271481
CA0110001,2015,Nov,water delivered,agriculture,"344,000",0.00229569
CA0110001,2015,Nov,water delivered,landscape irrigation,"344,000",331.38055581
CA0110001,2015,Nov,water delivered,single-family residential,"344,000",1258.01286741
CA0110001,2015,Oct,water delivered,commercial/institutional,"344,000",419.31696125999997
CA0110001,2015,Oct,water delivered,other,"344,000",142.00679202
CA0110001,2015,Sep,water delivered,industrial,"344,000",294.8584236
CA0110001,2015,Sep,water delivered,multi-family residential,"344,000",432.89137623
CA0110001,2015,Sep,water delivered,single-family residential,"344,000",1451.39949732
CA0110003,2015,Annual,water delivered,commercial/institutional,58095,1648.84490715
CA0110003,2015,Annual,water delivered,industrial,58095,0
CA0110003,2015,Annual,water delivered,multi-family residential,58095,404.21132106
CA0110003,2015,Apr,water delivered,multi-family residential,58095,34.97254146
CA0110003,2015,Apr,water delivered,other pws,58095,NA
CA0110003,2015,Aug,water delivered,multi-family residential,58095,37.85822379
CA0110003,2015,Dec,water delivered,industrial,58095,NA
CA0110003,2015,Dec,water delivered,other pws,58095,NA
CA0110003,2015,Feb,water delivered,agriculture,58095,0.22727331
CA0110003,2015,Feb,water delivered,multi-family residential,58095,28.12679388
CA0110003,2015,Feb,water delivered,single-family residential,58095,294.37403301
CA0110003,2015,Jul,water delivered,agriculture,58095,0.58080957
CA0110003,2015,Jul,water delivered,other pws,58095,NA
CA0110003,2015,Jul,water delivered,single-family residential,58095,544.9508922
CA0110003,2015,Jun,water delivered,commercial/institutional,58095,152.73684708
CA0110003,2015,Jun,water delivered,industrial,58095,NA
CA0110003,2015,Mar,water delivered,industrial,58095,NA
CA0110003,2015,Mar,water delivered,single-family residential,58095,308.12292042
CA0110003,2015,May,water delivered,other,58095,0.3902673
CA0110003,2015,Nov,water delivered,multi-family residential,58095,31.40274351
CA0110003,2015,Nov,water delivered,other pws,58095,NA
CA0110003,2015,Nov,water delivered,total retail,58095,524.62026156
CA0110003,2015,Oct,water delivered,industrial,58095,NA
CA0110003,2015,Sep,water delivered,other pws,58095,NA
CA0110003,2015,Sep,water delivered,total retail,58095,740.34165948
CA0110005,2015,Aug,water delivered,landscape irrigation,1390000,1288.932897
CA0110005,2015,Aug,water delivered,multi-family residential,1390000,2556.3835790499998
CA0110005,2015,Aug,water delivered,other pws,1390000,NA
CA0110005,2015,Aug,water delivered,total retail,1390000,14057.040796924999
CA0110005,2015,Dec,water delivered,agriculture,1390000,4.296442989999999
CA0110005,2015,Dec,water delivered,commercial/institutional,1390000,1466.9283923
CA0110005,2015,Dec,water delivered,industrial,1390000,1298.13956055
CA0110005,2015,Dec,water delivered,multi-family residential,1390000,2237.21924265
CA0110005,2015,Dec,water delivered,other pws,1390000,NA
CA0110005,2015,Dec,water delivered,total retail,1390000,9651.959177035
CA0110005,2015,Feb,water delivered,industrial,1390000,1344.1728782999999
CA0110005,2015,Feb,water delivered,other pws,1390000,NA
CA0110005,2015,Jul,water delivered,commercial/institutional,1390000,1921.1237941
CA0110005,2015,Jun,water delivered,agriculture,1390000,13.196217755
CA0110005,2015,Jun,water delivered,commercial/institutional,1390000,1792.2305044
CA0110005,2015,Jun,water delivered,multi-family residential,1390000,2387.5947473
CA0110005,2015,Jun,water delivered,single-family residential,1390000,5987.40019535
CA0110005,2015,Jun,water delivered,total retail,1390000,12750.61523918
CA0110005,2015,Mar,water delivered,agriculture,1390000,8.899774765
CA0110005,2015,May,water delivered,commercial/institutional,1390000,1795.29939225
CA0110005,2015,Nov,water delivered,agriculture,1390000,7.0584420549999995
CA0110005,2015,Nov,water delivered,total retail,1390000,10459.383570369999
CA0110005,2015,Oct,water delivered,landscape irrigation,1390000,859.288598
CA0110005,2015,Sep,water delivered,agriculture,1390000,14.423772894999999
CA0110005,2015,Sep,water delivered,commercial/institutional,1390000,1918.05490625
CA0110005,2015,Sep,water delivered,multi-family residential,1390000,2455.11028
CA0110006,2015,Annual,water delivered,commercial/institutional,151574,2037.66362676
CA0110006,2015,Annual,water delivered,industrial,151574,2388.72972432
CA0110006,2015,Annual,water delivered,single-family residential,151574,5688.95627607
CA0110006,2015,Apr,water delivered,industrial,151574,262.35374889
CA0110006,2015,Apr,water delivered,total retail,151574,1410.89434296
CA0110006,2015,Aug,water delivered,industrial,151574,64.72468386
CA0110006,2015,Aug,water delivered,other,151574,0.5968794
CA0110006,2015,Feb,water delivered,total retail,151574,1100.84993001
CA0110006,2015,Jul,water delivered,landscape irrigation,151574,199.07075835
CA0110006,2015,Jun,water delivered,landscape irrigation,151574,76.9974426
CA0110006,2015,Jun,water delivered,other,151574,2.10744342
CA0110006,2015,Mar,water delivered,agriculture,151574,0
CA0110006,2015,Mar,water delivered,commercial/institutional,151574,219.46107693
CA0110006,2015,Mar,water delivered,industrial,151574,198.5083143
CA0110006,2015,Mar,water delivered,landscape irrigation,151574,84.54107994
CA0110006,2015,Mar,water delivered,single-family residential,151574,716.82001974
CA0110006,2015,May,water delivered,industrial,151574,219.64243643999998
CA0110006,2015,May,water delivered,landscape irrigation,151574,163.01465121
CA0110006,2015,Sep,water delivered,industrial,151574,233.45789886
CA0110006,2015,Sep,water delivered,multi-family residential,151574,188.51288004
CA0110006,2015,Sep,water delivered,single-family residential,151574,374.26404501
CA0110008,2015,Annual,water delivered,agriculture,74850,0
CA0110008,2015,Annual,water delivered,other,74850,0
CA0110008,2015,Annual,water delivered,single-family residential,74850,5264.79540891
CA0110008,2015,Apr,water delivered,industrial,74850,4.84620159
CA0110008,2015,Aug,water delivered,total retail,74850,818.58107037
CA0110008,2015,Dec,water delivered,agriculture,74850,0
CA0110008,2015,Dec,water delivered,other,74850,0
CA0110008,2015,Dec,water delivered,other pws,74850,0
CA0110008,2015,Jan,water delivered,commercial/institutional,74850,133.91448477
CA0110008,2015,Jan,water delivered,industrial,74850,0
CA0110008,2015,Jan,water delivered,single-family residential,74850,189.76403109
CA0110008,2015,Jul,water delivered,agriculture,74850,0
CA0110008,2015,Jul,water delivered,commercial/institutional,74850,185.21397351
CA0110008,2015,Jul,water delivered,industrial,74850,0
CA0110008,2015,Jun,water delivered,agriculture,74850,0
CA0110008,2015,Jun,water delivered,other pws,74850,0
CA0110008,2015,Mar,water delivered,multi-family residential,74850,63.12229224
CA0110008,2015,Nov,water delivered,industrial,74850,0
CA0110008,2015,Nov,water delivered,single-family residential,74850,400.59331362
CA0110008,2015,Nov,water delivered,total retail,74850,1036.03571424
CA0110008,2015,Oct,water delivered,industrial,74850,9.931154939999999
CA0110008,2015,Oct,water delivered,landscape irrigation,74850,289.30055811
CA0110008,2015,Sep,water delivered,commercial/institutional,74850,156.45586488
CA0110008,2015,Sep,water delivered,industrial,74850,0
CA0110009,2015,Annual,water delivered,multi-family residential,80175,1097.36507259
CA0110009,2015,Annual,water delivered,other,80175,0
CA0110009,2015,Annual,water delivered,single-family residential,80175,3651.9721735499998
CA0110009,2015,Apr,water delivered,landscape irrigation,80175,143.8708923
CA0110009,2015,Aug,water delivered,industrial,80175,0
CA0110009,2015,Aug,water delivered,multi-family residential,80175,120.79691211
CA0110009,2015,Aug,water delivered,other,80175,0
CA0110009,2015,Dec,water delivered,commercial/institutional,80175,136.64176448999999
CA0110009,2015,Feb,water delivered,other pws,80175,0
CA0110009,2015,Jan,water delivered,commercial/institutional,80175,136.01504112
CA0110009,2015,Jan,water delivered,landscape irrigation,80175,7.98440982
CA0110009,2015,Jun,water delivered,agriculture,80175,0.24563883
CA0110009,2015,Mar,water delivered,other,80175,0
CA0110009,2015,Mar,water delivered,total retail,80175,491.30979966
CA0110009,2015,May,water delivered,commercial/institutional,80175,210.08318328
CA0110009,2015,May,water delivered,landscape irrigation,80175,15.06431778
CA0110009,2015,Nov,water delivered,agriculture,80175,0.22268193
CA0110009,2015,Nov,water delivered,industrial,80175,0
CA0110009,2015,Nov,water delivered,multi-family residential,80175,70.95748221
CA0110009,2015,Sep,water delivered,other,80175,0
CA0110009,2015,Sep,water delivered,total retail,80175,590.68792407
CA0110010,2015,Apr,water delivered,landscape irrigation,43,NA
CA0110010,2015,Apr,water delivered,other pws,43,2048.2060819208778
CA0110010,2015,Apr,water delivered,single-family residential,43,0.041319498789323957
CA0110010,2015,Aug,water delivered,other,43,NA
CA0110010,2015,Dec,water delivered,other pws,43,1241.631911517841
CA0110010,2015,Feb,water delivered,single-family residential,43,0.03672844336828796
CA0110010,2015,Jan,water delivered,multi-family residential,43,NA
CA0110010,2015,Jan,water delivered,other pws,43,1679.2218406572329
CA0110010,2015,Jul,water delivered,agriculture,43,868.0011508327426
CA0110010,2015,Jul,water delivered,landscape irrigation,43,NA
CA0110010,2015,Jul,water delivered,total retail,43,20.03724094754965
CA0110010,2015,Jun,water delivered,landscape irrigation,43,NA
CA0110010,2015,Mar,water delivered,other,43,NA
CA0110010,2015,Mar,water delivered,other pws,43,1975.3997992947698
CA0110010,2015,May,water delivered,industrial,43,NA
CA0110010,2015,May,water delivered,landscape irrigation,43,NA
CA0110010,2015,May,water delivered,single-family residential,43,0.050501609631395945
CA0110010,2015,May,water delivered,total retail,43,14.59228604484872
CA0110010,2015,Nov,water delivered,single-family residential,43,0.03672844336828796
CA0110010,2015,Oct,water delivered,other pws,43,2134.533882050385
CA0110010,2015,Sep,water delivered,multi-family residential,43,NA
CA0110011,2015,Apr,water delivered,landscape irrigation,27588,60.5143884
CA0110011,2015,Apr,water delivered,other pws,27588,3.78100143
CA0110011,2015,Apr,water delivered,total retail,27588,340.52658477
CA0110011,2015,Aug,water delivered,total retail,27588,433.89000138
CA0110011,2015,Dec,water delivered,other,27588,0.40174575
CA0110011,2015,Feb,water delivered,agriculture,27588,0
CA0110011,2015,Feb,water delivered,landscape irrigation,27588,15.87928773
CA0110011,2015,Feb,water delivered,other,27588,0.53719146
CA0110011,2015,Feb,water delivered,total retail,27588,225.48955887
CA0110011,2015,Jan,water delivered,commercial/institutional,27588,68.66867927999999
CA0110011,2015,Jan,water delivered,industrial,27588,0
CA0110011,2015,Jan,water delivered,multi-family residential,27588,18.90500715
CA0110011,2015,Jun,water delivered,landscape irrigation,27588,64.27013724
CA0110011,2015,Jun,water delivered,multi-family residential,27588,21.08361696
CA0110011,2015,Jun,water delivered,total retail,27588,351.67445541
CA0110011,2015,May,water delivered,single-family residential,27588,169.87417293
CA0110011,2015,Nov,water delivered,landscape irrigation,27588,64.20585792
