pwsid,org_id,year,source_type,source_status,number_of_sources
CA3010093,NA,2015,standby sources,new,0
CA3010093,NA,2015,surface water,approved,0
CA3010093,NA,2015,surface water,new,0
CA3010094,2490,2015,emergency interties,approved,8
CA3010094,2490,2015,emergency interties,new,NA
CA3010094,2490,2015,groundwater,approved,3
CA3010094,2490,2015,groundwater,new,NA
CA3010094,2490,2015,purchased grounwater,approved,0
CA3010094,2490,2015,purchased grounwater,new,NA
CA3010094,2490,2015,purchased surface water,approved,3
CA3010094,2490,2015,purchased surface water,new,NA
CA3010094,2490,2015,standby sources,approved,0
CA3010094,2490,2015,standby sources,new,NA
CA3010094,2490,2015,surface water,approved,2
CA3010094,2490,2015,surface water,new,NA
CA3010100,1327,2015,emergency interties,approved,2
CA3010100,1327,2015,emergency interties,new,0
CA3010100,1327,2015,groundwater,approved,2
CA3010100,1327,2015,groundwater,new,0
CA3010100,1327,2015,purchased grounwater,approved,1
CA3010100,1327,2015,purchased grounwater,new,0
CA3010100,1327,2015,purchased surface water,approved,0
CA3010100,1327,2015,purchased surface water,new,0
CA3010100,1327,2015,standby sources,approved,0
CA3010100,1327,2015,standby sources,new,0
CA3010100,1327,2015,surface water,approved,0
CA3010100,1327,2015,surface water,new,0
CA3010101,2217,2015,emergency interties,approved,14
CA3010101,2217,2015,emergency interties,new,0
CA3010101,2217,2015,groundwater,approved,0
CA3010101,2217,2015,groundwater,new,0
CA3010101,2217,2015,purchased grounwater,approved,0
CA3010101,2217,2015,purchased grounwater,new,0
CA3010101,2217,2015,purchased surface water,approved,7
CA3010101,2217,2015,purchased surface water,new,0
CA3010101,2217,2015,standby sources,approved,0
CA3010101,2217,2015,standby sources,new,0
CA3010101,2217,2015,surface water,approved,0
CA3010101,2217,2015,surface water,new,0
CA3010120,NA,2015,emergency interties,approved,0
CA3010120,NA,2015,emergency interties,new,0
CA3010120,NA,2015,groundwater,approved,8
CA3010120,NA,2015,groundwater,new,0
CA3010120,NA,2015,purchased grounwater,approved,0
CA3010120,NA,2015,purchased grounwater,new,0
CA3010120,NA,2015,purchased surface water,approved,0
CA3010120,NA,2015,purchased surface water,new,0
CA3010120,NA,2015,standby sources,approved,0
CA3010120,NA,2015,standby sources,new,0
CA3010120,NA,2015,surface water,approved,0
CA3010120,NA,2015,surface water,new,0
CA3110001,1752,2015,emergency interties,approved,1
CA3110001,1752,2015,emergency interties,new,0
CA3110001,1752,2015,groundwater,approved,1
CA3110001,1752,2015,groundwater,new,0
CA3110001,1752,2015,purchased grounwater,approved,0
CA3110001,1752,2015,purchased grounwater,new,0
CA3110001,1752,2015,purchased surface water,approved,1
CA3110001,1752,2015,purchased surface water,new,0
CA3110001,1752,2015,standby sources,approved,0
CA3110001,1752,2015,standby sources,new,0
CA3110001,1752,2015,surface water,approved,1
CA3110001,1752,2015,surface water,new,0
CA3110003,NA,2015,emergency interties,approved,NA
CA3110003,NA,2015,emergency interties,new,NA
CA3110003,NA,2015,groundwater,approved,0
CA3110003,NA,2015,groundwater,new,NA
CA3110003,NA,2015,purchased grounwater,approved,NA
CA3110003,NA,2015,purchased grounwater,new,NA
CA3110003,NA,2015,purchased surface water,approved,NA
CA3110003,NA,2015,purchased surface water,new,NA
CA3110003,NA,2015,standby sources,approved,2
CA3110003,NA,2015,standby sources,new,NA
CA3110003,NA,2015,surface water,approved,2
CA3110003,NA,2015,surface water,new,NA
CA3110004,1424,2015,emergency interties,approved,0
CA3110004,1424,2015,emergency interties,new,0
CA3110004,1424,2015,groundwater,approved,4
CA3110004,1424,2015,groundwater,new,1
CA3110004,1424,2015,purchased grounwater,approved,0
CA3110004,1424,2015,purchased grounwater,new,0
CA3110004,1424,2015,purchased surface water,approved,1
CA3110004,1424,2015,purchased surface water,new,0
CA3110004,1424,2015,standby sources,approved,0
CA3110004,1424,2015,standby sources,new,0
CA3110004,1424,2015,surface water,approved,0
CA3110004,1424,2015,surface water,new,0
CA3110005,1927,2015,emergency interties,approved,3
CA3110005,1927,2015,emergency interties,new,NA
CA3110005,1927,2015,groundwater,approved,0
CA3110005,1927,2015,groundwater,new,NA
CA3110005,1927,2015,purchased grounwater,approved,0
CA3110005,1927,2015,purchased grounwater,new,NA
CA3110005,1927,2015,purchased surface water,approved,NA
CA3110005,1927,2015,purchased surface water,new,NA
CA3110005,1927,2015,standby sources,approved,0
CA3110005,1927,2015,standby sources,new,NA
CA3110005,1927,2015,surface water,approved,0
CA3110005,1927,2015,surface water,new,NA
CA3110008,2111,2015,emergency interties,approved,5
CA3110008,2111,2015,emergency interties,new,0
CA3110008,2111,2015,groundwater,approved,6
CA3110008,2111,2015,groundwater,new,2
CA3110008,2111,2015,purchased grounwater,approved,0
CA3110008,2111,2015,purchased grounwater,new,0
CA3110008,2111,2015,purchased surface water,approved,2
CA3110008,2111,2015,purchased surface water,new,0
CA3110008,2111,2015,standby sources,approved,0
CA3110008,2111,2015,standby sources,new,0
CA3110008,2111,2015,surface water,approved,1
CA3110008,2111,2015,surface water,new,0
CA3110009,NA,2015,emergency interties,approved,NA
CA3110009,NA,2015,emergency interties,new,NA
CA3110009,NA,2015,groundwater,approved,NA
CA3110009,NA,2015,groundwater,new,NA
CA3110009,NA,2015,purchased grounwater,approved,NA
CA3110009,NA,2015,purchased grounwater,new,NA
CA3110009,NA,2015,purchased surface water,approved,1
CA3110009,NA,2015,purchased surface water,new,NA
CA3110009,NA,2015,standby sources,approved,NA
CA3110009,NA,2015,standby sources,new,NA
CA3110009,NA,2015,surface water,approved,1
CA3110009,NA,2015,surface water,new,NA
CA3110010,2444,2015,emergency interties,approved,0
CA3110010,2444,2015,emergency interties,new,0
CA3110010,2444,2015,groundwater,approved,5
CA3110010,2444,2015,groundwater,new,0
CA3110010,2444,2015,purchased grounwater,approved,0
CA3110010,2444,2015,purchased grounwater,new,0
CA3110010,2444,2015,purchased surface water,approved,0
CA3110010,2444,2015,purchased surface water,new,0
CA3110010,2444,2015,standby sources,approved,1
CA3110010,2444,2015,standby sources,new,0
CA3110010,2444,2015,surface water,approved,0
CA3110010,2444,2015,surface water,new,0
CA3110013,2444,2015,emergency interties,approved,NA
CA3110013,2444,2015,emergency interties,new,NA
CA3110013,2444,2015,groundwater,approved,1
CA3110013,2444,2015,groundwater,new,NA
CA3110013,2444,2015,purchased grounwater,approved,NA
CA3110013,2444,2015,purchased grounwater,new,NA
CA3110013,2444,2015,purchased surface water,approved,NA
CA3110013,2444,2015,purchased surface water,new,NA
CA3110013,2444,2015,standby sources,approved,NA
CA3110013,2444,2015,standby sources,new,NA
CA3110013,2444,2015,surface water,approved,NA
CA3110013,2444,2015,surface water,new,NA
CA3110025,1927,2015,emergency interties,approved,5
CA3110025,1927,2015,emergency interties,new,NA
CA3110025,1927,2015,groundwater,approved,2
CA3110025,1927,2015,groundwater,new,0
CA3110025,1927,2015,purchased grounwater,approved,NA
CA3110025,1927,2015,purchased grounwater,new,NA
CA3110025,1927,2015,purchased surface water,approved,NA
CA3110025,1927,2015,purchased surface water,new,NA
CA3110025,1927,2015,standby sources,approved,NA
CA3110025,1927,2015,standby sources,new,NA
CA3110025,1927,2015,surface water,approved,NA
CA3110025,1927,2015,surface water,new,NA
CA3110026,1718,2015,emergency interties,approved,1
CA3110026,1718,2015,emergency interties,new,NA
CA3110026,1718,2015,groundwater,approved,0
CA3110026,1718,2015,groundwater,new,NA
CA3110026,1718,2015,purchased grounwater,approved,0
CA3110026,1718,2015,purchased grounwater,new,NA
CA3110026,1718,2015,purchased surface water,approved,0
CA3110026,1718,2015,purchased surface water,new,NA
CA3110026,1718,2015,standby sources,approved,0
CA3110026,1718,2015,standby sources,new,NA
CA3110026,1718,2015,surface water,approved,2
CA3110026,1718,2015,surface water,new,NA
CA3110028,NA,2015,emergency interties,approved,1
CA3110028,NA,2015,emergency interties,new,0
CA3110028,NA,2015,groundwater,approved,2
CA3110028,NA,2015,groundwater,new,0
CA3110028,NA,2015,purchased grounwater,approved,0
CA3110028,NA,2015,purchased grounwater,new,0
CA3110028,NA,2015,purchased surface water,approved,0
CA3110028,NA,2015,purchased surface water,new,0
CA3110028,NA,2015,standby sources,approved,0
CA3110028,NA,2015,standby sources,new,0
CA3110028,NA,2015,surface water,approved,3
CA3110028,NA,2015,surface water,new,0
CA3110150,372,2015,emergency interties,approved,1
CA3110150,372,2015,emergency interties,new,0
CA3110150,372,2015,groundwater,approved,0
CA3110150,372,2015,groundwater,new,0
CA3110150,372,2015,purchased grounwater,approved,0
CA3110150,372,2015,purchased grounwater,new,0
CA3110150,372,2015,purchased surface water,approved,3
CA3110150,372,2015,purchased surface water,new,0
CA3110150,372,2015,standby sources,approved,0
CA3110150,372,2015,standby sources,new,0
CA3110150,372,2015,surface water,approved,0
CA3110150,372,2015,surface water,new,0
CA3210006,NA,2015,emergency interties,approved,1
CA3210006,NA,2015,emergency interties,new,0
CA3210006,NA,2015,groundwater,approved,4
CA3210006,NA,2015,groundwater,new,0
CA3210006,NA,2015,purchased grounwater,approved,0
CA3210006,NA,2015,purchased grounwater,new,0
CA3210006,NA,2015,purchased surface water,approved,0
CA3210006,NA,2015,purchased surface water,new,0
CA3210006,NA,2015,standby sources,approved,0
CA3210006,NA,2015,standby sources,new,0
CA3210006,NA,2015,surface water,approved,0
CA3210006,NA,2015,surface water,new,0
CA3210009,NA,2015,emergency interties,approved,0
CA3210009,NA,2015,emergency interties,new,NA
CA3210009,NA,2015,groundwater,approved,4
CA3210009,NA,2015,groundwater,new,NA
CA3210009,NA,2015,purchased grounwater,approved,0
CA3210009,NA,2015,purchased grounwater,new,NA
CA3210009,NA,2015,purchased surface water,approved,0
CA3210009,NA,2015,purchased surface water,new,NA
CA3210009,NA,2015,standby sources,approved,0
CA3210009,NA,2015,standby sources,new,NA
CA3210009,NA,2015,surface water,approved,0
CA3210009,NA,2015,surface water,new,NA
CA3310001,577,2015,emergency interties,approved,3
CA3310001,577,2015,emergency interties,new,NA
CA3310001,577,2015,groundwater,approved,86
CA3310001,577,2015,groundwater,new,NA
CA3310001,577,2015,purchased grounwater,approved,NA
CA3310001,577,2015,purchased grounwater,new,NA
CA3310001,577,2015,purchased surface water,approved,NA
CA3310001,577,2015,purchased surface water,new,NA
CA3310001,577,2015,standby sources,approved,NA
CA3310001,577,2015,standby sources,new,NA
CA3310001,577,2015,surface water,approved,NA
CA3310001,577,2015,surface water,new,NA
CA3310002,159,2015,emergency interties,approved,NA
CA3310002,159,2015,emergency interties,new,NA
CA3310002,159,2015,groundwater,approved,21
CA3310002,159,2015,groundwater,new,0
CA3310002,159,2015,purchased grounwater,approved,NA
CA3310002,159,2015,purchased grounwater,new,NA
CA3310002,159,2015,purchased surface water,approved,NA
CA3310002,159,2015,purchased surface water,new,NA
CA3310002,159,2015,standby sources,approved,NA
CA3310002,159,2015,standby sources,new,NA
CA3310002,159,2015,surface water,approved,NA
CA3310002,159,2015,surface water,new,NA
CA3310003,241,2015,emergency interties,approved,NA
CA3310003,241,2015,emergency interties,new,NA
CA3310003,241,2015,groundwater,approved,5
CA3310003,241,2015,groundwater,new,0
CA3310003,241,2015,purchased grounwater,approved,NA
CA3310003,241,2015,purchased grounwater,new,NA
CA3310003,241,2015,purchased surface water,approved,NA
CA3310003,241,2015,purchased surface water,new,NA
CA3310003,241,2015,standby sources,approved,NA
CA3310003,241,2015,standby sources,new,NA
CA3310003,241,2015,surface water,approved,NA
CA3310003,241,2015,surface water,new,NA
CA3310005,727,2015,emergency interties,approved,1
CA3310005,727,2015,emergency interties,new,0
CA3310005,727,2015,groundwater,approved,31
CA3310005,727,2015,groundwater,new,0
CA3310005,727,2015,purchased grounwater,approved,0
CA3310005,727,2015,purchased grounwater,new,0
CA3310005,727,2015,purchased surface water,approved,0
CA3310005,727,2015,purchased surface water,new,0
CA3310005,727,2015,standby sources,approved,1
CA3310005,727,2015,standby sources,new,0
CA3310005,727,2015,surface water,approved,3
CA3310005,727,2015,surface water,new,0
CA3310006,129,2015,emergency interties,approved,1
CA3310006,129,2015,emergency interties,new,NA
CA3310006,129,2015,groundwater,approved,21
CA3310006,129,2015,groundwater,new,NA
CA3310006,129,2015,purchased grounwater,approved,1
CA3310006,129,2015,purchased grounwater,new,NA
CA3310006,129,2015,purchased surface water,approved,NA
CA3310006,129,2015,purchased surface water,new,NA
CA3310006,129,2015,standby sources,approved,NA
CA3310006,129,2015,standby sources,new,NA
CA3310006,129,2015,surface water,approved,0
CA3310006,129,2015,surface water,new,NA
CA3310007,575,2015,emergency interties,approved,1
CA3310007,575,2015,emergency interties,new,NA
CA3310007,575,2015,groundwater,approved,6
CA3310007,575,2015,groundwater,new,NA
CA3310007,575,2015,purchased grounwater,approved,0
CA3310007,575,2015,purchased grounwater,new,NA
CA3310007,575,2015,purchased surface water,approved,0
CA3310007,575,2015,purchased surface water,new,NA
CA3310007,575,2015,standby sources,approved,0
CA3310007,575,2015,standby sources,new,NA
CA3310007,575,2015,surface water,approved,0
CA3310007,575,2015,surface water,new,NA
CA3310008,1626,2015,emergency interties,approved,2
CA3310008,1626,2015,emergency interties,new,0
CA3310008,1626,2015,groundwater,approved,10
CA3310008,1626,2015,groundwater,new,0
CA3310008,1626,2015,purchased grounwater,approved,NA
CA3310008,1626,2015,purchased grounwater,new,NA
CA3310008,1626,2015,purchased surface water,approved,NA
CA3310008,1626,2015,purchased surface water,new,NA
CA3310008,1626,2015,standby sources,approved,0
CA3310008,1626,2015,standby sources,new,NA
CA3310008,1626,2015,surface water,approved,NA
CA3310008,1626,2015,surface water,new,NA
CA3310009,794,2015,emergency interties,approved,5
CA3310009,794,2015,emergency interties,new,NA
CA3310009,794,2015,groundwater,approved,28
CA3310009,794,2015,groundwater,new,NA
CA3310009,794,2015,purchased grounwater,approved,0
CA3310009,794,2015,purchased grounwater,new,NA
CA3310009,794,2015,purchased surface water,approved,10
CA3310009,794,2015,purchased surface water,new,NA
CA3310009,794,2015,standby sources,approved,1
CA3310009,794,2015,standby sources,new,NA
CA3310009,794,2015,surface water,approved,4
CA3310009,794,2015,surface water,new,NA
CA3310012,842,2015,emergency interties,approved,3
CA3310012,842,2015,emergency interties,new,0
CA3310012,842,2015,groundwater,approved,12
CA3310012,842,2015,groundwater,new,0
CA3310012,842,2015,purchased grounwater,approved,0
CA3310012,842,2015,purchased grounwater,new,0
CA3310012,842,2015,purchased surface water,approved,2
CA3310012,842,2015,purchased surface water,new,0
CA3310012,842,2015,standby sources,approved,NA
CA3310012,842,2015,standby sources,new,NA
CA3310012,842,2015,surface water,approved,1
CA3310012,842,2015,surface water,new,0
CA3310016,1157,2015,emergency interties,approved,3
CA3310016,1157,2015,emergency interties,new,NA
CA3310016,1157,2015,groundwater,approved,5
CA3310016,1157,2015,groundwater,new,0
CA3310016,1157,2015,purchased grounwater,approved,0
CA3310016,1157,2015,purchased grounwater,new,0
CA3310016,1157,2015,purchased surface water,approved,0
CA3310016,1157,2015,purchased surface water,new,0
CA3310016,1157,2015,standby sources,approved,0
CA3310016,1157,2015,standby sources,new,0
CA3310016,1157,2015,surface water,approved,0
CA3310016,1157,2015,surface water,new,0
CA3310017,NA,2015,emergency interties,approved,3
CA3310017,NA,2015,emergency interties,new,0
CA3310017,NA,2015,groundwater,approved,8
CA3310017,NA,2015,groundwater,new,0
CA3310017,NA,2015,purchased grounwater,approved,0
CA3310017,NA,2015,purchased grounwater,new,0
CA3310017,NA,2015,purchased surface water,approved,0
CA3310017,NA,2015,purchased surface water,new,0
CA3310017,NA,2015,standby sources,approved,0
CA3310017,NA,2015,standby sources,new,0
CA3310017,NA,2015,surface water,approved,0
CA3310017,NA,2015,surface water,new,0
CA3310019,NA,2015,emergency interties,approved,2
CA3310019,NA,2015,emergency interties,new,NA
CA3310019,NA,2015,groundwater,approved,24
CA3310019,NA,2015,groundwater,new,NA
CA3310019,NA,2015,purchased grounwater,approved,0
CA3310019,NA,2015,purchased grounwater,new,NA
CA3310019,NA,2015,purchased surface water,approved,0
CA3310019,NA,2015,purchased surface water,new,NA
