pwsid,year,source_type,source_name
CA0300049,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""PLASSES SPRING 01 - WRCB"
CA0300049,2022,SourcesGWNotListedGrid,NA
CA0300049,2022,SourcesSWGrid,NA
CA0300049,2022,SourcesSWNotListedGrid,NA
CA0300051,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01 - POLAR BEAR WELL               "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""002"",""Opt2"":""WELL 02 - LODGE WELL                    "",""Opt3"":""A"",""Opt4"":""Well Emergency""}]"
CA0300051,2022,SourcesGWNotListedGrid,NA
CA0300051,2022,SourcesSWGrid,NA
CA0300051,2022,SourcesSWNotListedGrid,NA
CA0300052,2022,SourcesGWGrid,"[{""Opt1"":""002"",""Opt2"":""COOK'S STATION WELL"
CA0300052,2022,SourcesGWNotListedGrid,NA
CA0300052,2022,SourcesSWGrid,NA
CA0300052,2022,SourcesSWNotListedGrid,NA
CA0300053,2022,SourcesGWGrid,"[{""Opt1"":""003"",""Opt2"":""WELL NO. 2"",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""005"",""Opt2"":""WELL NO. 3"",""Opt3"":""P"",""Opt4"":""Well Permanent""}]"
CA0300053,2022,SourcesGWNotListedGrid,NA
CA0300053,2022,SourcesSWGrid,NA
CA0300053,2022,SourcesSWNotListedGrid,NA
CA0300055,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""SUNSET WEST WELL 01"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0300055,2022,SourcesGWNotListedGrid,NA
CA0300055,2022,SourcesSWGrid,NA
CA0300055,2022,SourcesSWNotListedGrid,NA
CA0300062,2022,SourcesGWGrid,"[{""Opt1"":""005"",""Opt2"":""HOPE FOUNDATION WELL 3"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0300062,2022,SourcesGWNotListedGrid,NA
CA0300062,2022,SourcesSWGrid,NA
CA0300062,2022,SourcesSWNotListedGrid,NA
CA0300065,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""BEAR RIVER SUMMER HOME TRACT WELL 01    "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0300065,2022,SourcesGWNotListedGrid,NA
CA0300065,2022,SourcesSWGrid,NA
CA0300065,2022,SourcesSWNotListedGrid,NA
CA0300070,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""E.S.L.H.O.A. TIMBERLINE SPRING"",""Opt3"":""A"",""Opt4"":""Spring Permanent""},{""Opt1"":""002"",""Opt2"":""E.S.L.H.O.A. MEADOW SPRING"",""Opt3"":""A"",""Opt4"":""Spring Permanent""}]"
CA0300070,2022,SourcesGWNotListedGrid,NA
CA0300070,2022,SourcesSWGrid,NA
CA0300070,2022,SourcesSWNotListedGrid,NA
CA0300073,2022,SourcesGWGrid,NA
CA0300073,2022,SourcesGWNotListedGrid,NA
CA0300073,2022,SourcesSWGrid,"[{""Opt1"":""001"",""Opt2"":""TIGER CREEK-RAW SURFACE SOURCE"",""Opt3"":""A"",""Opt4"":""Intake Permanent""}]"
CA0300073,2022,SourcesSWNotListedGrid,NA
CA0300074,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""S. SILVER LAKE HOMEOWNERS SPRING"
CA0300074,2022,SourcesGWNotListedGrid,NA
CA0300074,2022,SourcesSWGrid,NA
CA0300074,2022,SourcesSWNotListedGrid,NA
CA0300076,2022,SourcesGWGrid,"[{""Opt1"":""002"",""Opt2"":""KIRKWOOD CAMPGROUND NEW WELL            "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0300076,2022,SourcesGWNotListedGrid,NA
CA0300076,2022,SourcesSWGrid,NA
CA0300076,2022,SourcesSWNotListedGrid,NA
CA0300077,2022,SourcesGWGrid,"[{""Opt1"":""003"",""Opt2"":""SPINETTA VINEYARDS WELL 3               "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0300077,2022,SourcesGWNotListedGrid,NA
CA0300077,2022,SourcesSWGrid,NA
CA0300077,2022,SourcesSWNotListedGrid,NA
CA0300078,2022,SourcesGWGrid,"[{""Opt1"":""003"",""Opt2"":""IONE BAND WELL 003 - RAW                "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0300078,2022,SourcesGWNotListedGrid,NA
CA0300078,2022,SourcesSWGrid,NA
CA0300078,2022,SourcesSWNotListedGrid,NA
CA0300080,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""PLASSE SPRING 01 - WRCB"
CA0300080,2022,SourcesGWNotListedGrid,NA
CA0300080,2022,SourcesSWGrid,NA
CA0300080,2022,SourcesSWNotListedGrid,NA
CA0300081,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""VILLA TOSCANO WELL                      "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0300081,2022,SourcesGWNotListedGrid,NA
CA0300081,2022,SourcesSWGrid,NA
CA0300081,2022,SourcesSWNotListedGrid,NA
CA0300083,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""BELLA PIAZZA WELL                       "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0300083,2022,SourcesGWNotListedGrid,NA
CA0300083,2022,SourcesSWGrid,NA
CA0300083,2022,SourcesSWNotListedGrid,NA
CA0300085,2022,SourcesGWGrid,"[{""Opt1"":""002"",""Opt2"":""BARN WELL                               "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0300085,2022,SourcesGWNotListedGrid,NA
CA0300085,2022,SourcesSWGrid,NA
CA0300085,2022,SourcesSWNotListedGrid,NA
CA0300086,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""GRACE FELLOWSHIP CHURCH WELL 01         "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0300086,2022,SourcesGWNotListedGrid,NA
CA0300086,2022,SourcesSWGrid,NA
CA0300086,2022,SourcesSWNotListedGrid,NA
CA0300087,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""J. FOSTER MITCHELL WELL                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0300087,2022,SourcesGWNotListedGrid,NA
CA0300087,2022,SourcesSWGrid,NA
CA0300087,2022,SourcesSWNotListedGrid,NA
CA0300088,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""BLACK CHASM WELL 01                     "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0300088,2022,SourcesGWNotListedGrid,NA
CA0300088,2022,SourcesSWGrid,NA
CA0300088,2022,SourcesSWNotListedGrid,NA
CA0300089,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL NO. 1 - RAW"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0300089,2022,SourcesGWNotListedGrid,NA
CA0300089,2022,SourcesSWGrid,NA
CA0300089,2022,SourcesSWNotListedGrid,NA
CA0300090,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""BORJON WINERY                           "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0300090,2022,SourcesGWNotListedGrid,NA
CA0300090,2022,SourcesSWGrid,NA
CA0300090,2022,SourcesSWNotListedGrid,NA
CA0300091,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""SERA FINA WELL                          "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0300091,2022,SourcesGWNotListedGrid,NA
CA0300091,2022,SourcesSWGrid,NA
CA0300091,2022,SourcesSWNotListedGrid,NA
CA0300095,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 01                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0300095,2022,SourcesGWNotListedGrid,NA
CA0300095,2022,SourcesSWGrid,NA
CA0300095,2022,SourcesSWNotListedGrid,NA
CA0300096,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""ANDIS WELL 001                          "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0300096,2022,SourcesGWNotListedGrid,NA
CA0300096,2022,SourcesSWGrid,NA
CA0300096,2022,SourcesSWNotListedGrid,NA
CA0300097,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""TERRA D'ORO VINEYARDS WELL 1            "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0300097,2022,SourcesGWNotListedGrid,NA
CA0300097,2022,SourcesSWGrid,NA
CA0300097,2022,SourcesSWNotListedGrid,NA
CA0300099,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""HELWIG WELL"
CA0300099,2022,SourcesGWNotListedGrid,NA
CA0300099,2022,SourcesSWGrid,NA
CA0300099,2022,SourcesSWNotListedGrid,NA
CA0300101,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL NO. 4 - RAW"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0300101,2022,SourcesGWNotListedGrid,NA
CA0300101,2022,SourcesSWGrid,NA
CA0300101,2022,SourcesSWNotListedGrid,NA
CA0300102,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""SCHMITZ WINES WELL"
CA0300102,2022,SourcesGWNotListedGrid,NA
CA0300102,2022,SourcesSWGrid,NA
CA0300102,2022,SourcesSWNotListedGrid,NA
CA0300104,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""SLO 2 20 WELL 01                        "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0300104,2022,SourcesGWNotListedGrid,NA
CA0300104,2022,SourcesSWGrid,NA
CA0300104,2022,SourcesSWNotListedGrid,NA
CA0300107,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""BELLA GRACE WELL 01                     "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0300107,2022,SourcesGWNotListedGrid,NA
CA0300107,2022,SourcesSWGrid,NA
CA0300107,2022,SourcesSWNotListedGrid,NA
CA0300108,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""RANCHO VICTORIA WELL 01"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0300108,2022,SourcesGWNotListedGrid,NA
CA0300108,2022,SourcesSWGrid,NA
CA0300108,2022,SourcesSWNotListedGrid,NA
CA0300110,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""IRON HUB WINERY WELL 01"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0300110,2022,SourcesGWNotListedGrid,NA
CA0300110,2022,SourcesSWGrid,NA
CA0300110,2022,SourcesSWNotListedGrid,NA
CA0300112,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""PAUL J. WINES WELL 1                    "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0300112,2022,SourcesGWNotListedGrid,NA
CA0300112,2022,SourcesSWGrid,NA
CA0300112,2022,SourcesSWNotListedGrid,NA
CA0300113,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""C. G. DI ARIE WELL 01"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0300113,2022,SourcesGWNotListedGrid,NA
CA0300113,2022,SourcesSWGrid,NA
CA0300113,2022,SourcesSWNotListedGrid,NA
CA0300448,2022,SourcesGWGrid,"[{""Opt1"":""002"",""Opt2"":""GOLD MINE PLAZA NEW WELL                "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0300448,2022,SourcesGWNotListedGrid,NA
CA0300448,2022,SourcesSWGrid,NA
CA0300448,2022,SourcesSWNotListedGrid,NA
CA0300524,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""MP ASSOCIATES WELL 02"
CA0300524,2022,SourcesGWNotListedGrid,NA
CA0300524,2022,SourcesSWGrid,NA
CA0300524,2022,SourcesSWNotListedGrid,NA
CA0300667,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""GOLDEN VALLEY CAMP WELL 02              "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""002"",""Opt2"":""GOLDEN VALLEY CAMP WELL 01              "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0300667,2022,SourcesGWNotListedGrid,NA
CA0300667,2022,SourcesSWGrid,NA
CA0300667,2022,SourcesSWNotListedGrid,NA
CA0301038,2022,SourcesGWGrid,NA
CA0301038,2022,SourcesGWNotListedGrid,NA
CA0301038,2022,SourcesSWGrid,"[{""Opt1"":""001"",""Opt2"":""PARDEE RESERVOIR - RAW"",""Opt3"":""A"",""Opt4"":""Intake Permanent""}]"
CA0301038,2022,SourcesSWNotListedGrid,NA
CA0310004,2022,SourcesGWGrid,NA
CA0310004,2022,SourcesGWNotListedGrid,NA
CA0310004,2022,SourcesSWGrid,"[{""Opt1"":""007"",""Opt2"":""TANNER PLANT TREATED"",""Opt3"":""A"",""Opt4"":""Consecutive Connection Permanent""}]"
CA0310004,2022,SourcesSWNotListedGrid,NA
CA0310005,2022,SourcesGWGrid,NA
CA0310005,2022,SourcesGWNotListedGrid,NA
CA0310005,2022,SourcesSWGrid,"[{""Opt1"":""004"",""Opt2"":""TREATED WATER FROM AWA, CAWP"",""Opt3"":""A"",""Opt4"":""Consecutive Connection Permanent""}]"
CA0310005,2022,SourcesSWNotListedGrid,NA
CA0310006,2022,SourcesGWGrid,"[{""Opt1"":""002"",""Opt2"":""WELL 02                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""009"",""Opt2"":""WELL 06R - REPLACEMENT                  "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""012"",""Opt2"":""WELL 03R"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0310006,2022,SourcesGWNotListedGrid,NA
CA0310006,2022,SourcesSWGrid,NA
CA0310006,2022,SourcesSWNotListedGrid,NA
CA0310008,2022,SourcesGWGrid,"[{""Opt1"":""002"",""Opt2"":""WELL NO. 02 - RAW"",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""003"",""Opt2"":""WELL NO. 03 - RAW"",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""005"",""Opt2"":""WELL NO. 04 - RAW"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0310008,2022,SourcesGWNotListedGrid,NA
CA0310008,2022,SourcesSWGrid,NA
CA0310008,2022,SourcesSWNotListedGrid,NA
CA0310011,2022,SourcesGWGrid,NA
CA0310011,2022,SourcesGWNotListedGrid,NA
CA0310011,2022,SourcesSWGrid,"[{""Opt1"":""005"",""Opt2"":""CAWP - TREATED"",""Opt3"":""A"",""Opt4"":""Consecutive Connection Permanent""}]"
CA0310011,2022,SourcesSWNotListedGrid,NA
CA0310018,2022,SourcesGWGrid,NA
CA0310018,2022,SourcesGWNotListedGrid,NA
CA0310018,2022,SourcesSWGrid,"[{""Opt1"":""005"",""Opt2"":""CAWP - TREATED"",""Opt3"":""A"",""Opt4"":""Consecutive Connection Permanent""}]"
CA0310018,2022,SourcesSWNotListedGrid,NA
CA0310019,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL NO. 01 - RAW"",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""003"",""Opt2"":""WELL NO. 02 - RAW"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0310019,2022,SourcesGWNotListedGrid,NA
CA0310019,2022,SourcesSWGrid,NA
CA0310019,2022,SourcesSWNotListedGrid,NA
CA0310021,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL 06                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""003"",""Opt2"":""WELL 12A (REPLACED WELL 12)             "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""004"",""Opt2"":""WELL 09                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""008"",""Opt2"":""WELL 14                                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0310021,2022,SourcesGWNotListedGrid,NA
CA0310021,2022,SourcesSWGrid,NA
CA0310021,2022,SourcesSWNotListedGrid,NA
CA0310300,2022,SourcesGWGrid,"[{""Opt1"":""002"",""Opt2"":""WELL NO. 02"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0310300,2022,SourcesGWNotListedGrid,NA
CA0310300,2022,SourcesSWGrid,NA
CA0310300,2022,SourcesSWNotListedGrid,NA
CA0310803,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL NO. 01 - RAW"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0310803,2022,SourcesGWNotListedGrid,NA
CA0310803,2022,SourcesSWGrid,NA
CA0310803,2022,SourcesSWNotListedGrid,NA
CA0400001,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL"
CA0400001,2022,SourcesGWNotListedGrid,NA
CA0400001,2022,SourcesSWGrid,NA
CA0400001,2022,SourcesSWNotListedGrid,NA
CA0400003,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""ONLY WELL                               "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0400003,2022,SourcesGWNotListedGrid,NA
CA0400003,2022,SourcesSWGrid,NA
CA0400003,2022,SourcesSWNotListedGrid,NA
CA0400004,2022,SourcesGWGrid,"[{""Opt1"":""003"",""Opt2"":""WELL C                                  "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0400004,2022,SourcesGWNotListedGrid,NA
CA0400004,2022,SourcesSWGrid,NA
CA0400004,2022,SourcesSWNotListedGrid,NA
CA0400007,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL"
CA0400007,2022,SourcesGWNotListedGrid,NA
CA0400007,2022,SourcesSWGrid,NA
CA0400007,2022,SourcesSWNotListedGrid,NA
CA0400008,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""OLD WELL                                "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""002"",""Opt2"":""NEW WELL                                "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0400008,2022,SourcesGWNotListedGrid,NA
CA0400008,2022,SourcesSWGrid,NA
CA0400008,2022,SourcesSWNotListedGrid,NA
CA0400010,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""ONLY WELL                               "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0400010,2022,SourcesGWNotListedGrid,NA
CA0400010,2022,SourcesSWGrid,NA
CA0400010,2022,SourcesSWNotListedGrid,NA
CA0400012,2022,SourcesGWGrid,"[{""Opt1"":""005"",""Opt2"":""WELL"
CA0400012,2022,SourcesGWNotListedGrid,"[{""Opt1"":""0400012-002"",""Opt2"":""West aux Well-Located by soccer field"",""Opt3"":""2"",""Opt4"":"""",""ID"":""0""},{""Opt1"":""0400012-001"",""Opt2"":""East well"",""Opt3"":""2"",""Opt4"":"""",""ID"":""1""}]"
CA0400012,2022,SourcesSWGrid,NA
CA0400012,2022,SourcesSWNotListedGrid,NA
CA0400013,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL"
CA0400013,2022,SourcesGWNotListedGrid,NA
CA0400013,2022,SourcesSWGrid,NA
CA0400013,2022,SourcesSWNotListedGrid,NA
CA0400014,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL"
CA0400014,2022,SourcesGWNotListedGrid,NA
CA0400014,2022,SourcesSWGrid,NA
CA0400014,2022,SourcesSWNotListedGrid,NA
CA0400016,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL"
CA0400016,2022,SourcesGWNotListedGrid,NA
CA0400016,2022,SourcesSWGrid,NA
CA0400016,2022,SourcesSWNotListedGrid,NA
CA0400018,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""UNDERGROUND SPRINGS - 3                 "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""002"",""Opt2"":""VERTICAL WELL                           "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0400018,2022,SourcesGWNotListedGrid,"[{""Opt1"":""002"",""Opt2"":""Vertical Well"",""Opt3"":""1"",""Opt4"":""Well head and controls were destroyed in a burned hazard tree removal project in 2021"",""ID"":""0""}]"
CA0400018,2022,SourcesSWGrid,NA
CA0400018,2022,SourcesSWNotListedGrid,NA
CA0400019,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""ONLY WELL                               "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0400019,2022,SourcesGWNotListedGrid,NA
CA0400019,2022,SourcesSWGrid,NA
CA0400019,2022,SourcesSWNotListedGrid,NA
CA0400021,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""ONLY WELL                               "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0400021,2022,SourcesGWNotListedGrid,NA
CA0400021,2022,SourcesSWGrid,NA
CA0400021,2022,SourcesSWNotListedGrid,NA
CA0400023,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""ONLY WELL                               "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0400023,2022,SourcesGWNotListedGrid,NA
CA0400023,2022,SourcesSWGrid,NA
CA0400023,2022,SourcesSWNotListedGrid,NA
CA0400026,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""ONLY WELL                               "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0400026,2022,SourcesGWNotListedGrid,NA
CA0400026,2022,SourcesSWGrid,NA
CA0400026,2022,SourcesSWNotListedGrid,NA
CA0400027,2022,SourcesGWGrid,"[{""Opt1"":""003"",""Opt2"":""WELL"
CA0400027,2022,SourcesGWNotListedGrid,NA
CA0400027,2022,SourcesSWGrid,NA
CA0400027,2022,SourcesSWNotListedGrid,NA
CA0400030,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL"
CA0400030,2022,SourcesGWNotListedGrid,NA
CA0400030,2022,SourcesSWGrid,NA
CA0400030,2022,SourcesSWNotListedGrid,NA
CA0400040,2022,SourcesGWGrid,"[{""Opt1"":""002"",""Opt2"":""MAIN WELL AKA PIT WELL                  "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0400040,2022,SourcesGWNotListedGrid,NA
CA0400040,2022,SourcesSWGrid,NA
CA0400040,2022,SourcesSWNotListedGrid,NA
CA0400041,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""ONLY WELL                               "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0400041,2022,SourcesGWNotListedGrid,NA
CA0400041,2022,SourcesSWGrid,NA
CA0400041,2022,SourcesSWNotListedGrid,NA
CA0400042,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""ONLY WELL                               "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0400042,2022,SourcesGWNotListedGrid,NA
CA0400042,2022,SourcesSWGrid,NA
CA0400042,2022,SourcesSWNotListedGrid,NA
CA0400051,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL"
CA0400051,2022,SourcesGWNotListedGrid,NA
CA0400051,2022,SourcesSWGrid,NA
CA0400051,2022,SourcesSWNotListedGrid,NA
CA0400060,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""ONLY WELL                               "",""Opt3"":""A"",""Opt4"":""Well Permanent""},{""Opt1"":""005"",""Opt2"":""NEW WELL"",""Opt3"":""A"",""Opt4"":""Well Interim""}]"
CA0400060,2022,SourcesGWNotListedGrid,NA
CA0400060,2022,SourcesSWGrid,NA
CA0400060,2022,SourcesSWNotListedGrid,NA
CA0400062,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""MAIN WELL                               "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0400062,2022,SourcesGWNotListedGrid,NA
CA0400062,2022,SourcesSWGrid,NA
CA0400062,2022,SourcesSWNotListedGrid,NA
CA0400063,2022,SourcesGWGrid,"[{""Opt1"":""002"",""Opt2"":""WELL"
CA0400063,2022,SourcesGWNotListedGrid,NA
CA0400063,2022,SourcesSWGrid,NA
CA0400063,2022,SourcesSWNotListedGrid,NA
CA0400065,2022,SourcesGWGrid,"[{""Opt1"":""002"",""Opt2"":""NORTH WELL"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0400065,2022,SourcesGWNotListedGrid,NA
CA0400065,2022,SourcesSWGrid,NA
CA0400065,2022,SourcesSWNotListedGrid,NA
CA0400067,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""ONLY WELL"",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0400067,2022,SourcesGWNotListedGrid,NA
CA0400067,2022,SourcesSWGrid,NA
CA0400067,2022,SourcesSWNotListedGrid,NA
CA0400068,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL"
CA0400068,2022,SourcesGWNotListedGrid,NA
CA0400068,2022,SourcesSWGrid,NA
CA0400068,2022,SourcesSWNotListedGrid,NA
CA0400070,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""WELL"
CA0400070,2022,SourcesGWNotListedGrid,NA
CA0400070,2022,SourcesSWGrid,NA
CA0400070,2022,SourcesSWNotListedGrid,NA
CA0400073,2022,SourcesGWGrid,"[{""Opt1"":""003"",""Opt2"":""WELL"
CA0400073,2022,SourcesGWNotListedGrid,NA
CA0400073,2022,SourcesSWGrid,NA
CA0400073,2022,SourcesSWNotListedGrid,NA
CA0400078,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""MAIN WELL - DRILLED 1990                "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0400078,2022,SourcesGWNotListedGrid,NA
CA0400078,2022,SourcesSWGrid,NA
CA0400078,2022,SourcesSWNotListedGrid,NA
CA0400079,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""ONLY WELL                               "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0400079,2022,SourcesGWNotListedGrid,NA
CA0400079,2022,SourcesSWGrid,NA
CA0400079,2022,SourcesSWNotListedGrid,NA
CA0400081,2022,SourcesGWGrid,"[{""Opt1"":""004"",""Opt2"":""WELL"
CA0400081,2022,SourcesGWNotListedGrid,NA
CA0400081,2022,SourcesSWGrid,NA
CA0400081,2022,SourcesSWNotListedGrid,NA
CA0400090,2022,SourcesGWGrid,"[{""Opt1"":""002"",""Opt2"":""WELL"
CA0400090,2022,SourcesGWNotListedGrid,NA
CA0400090,2022,SourcesSWGrid,NA
CA0400090,2022,SourcesSWNotListedGrid,NA
CA0400091,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""ONLY WELL                               "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0400091,2022,SourcesGWNotListedGrid,NA
CA0400091,2022,SourcesSWGrid,NA
CA0400091,2022,SourcesSWNotListedGrid,NA
CA0400103,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""ONLY WELL                               "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0400103,2022,SourcesGWNotListedGrid,NA
CA0400103,2022,SourcesSWGrid,NA
CA0400103,2022,SourcesSWNotListedGrid,NA
CA0400105,2022,SourcesGWGrid,"[{""Opt1"":""001"",""Opt2"":""ONLY WELL                               "",""Opt3"":""A"",""Opt4"":""Well Permanent""}]"
CA0400105,2022,SourcesGWNotListedGrid,NA
CA0400105,2022,SourcesSWGrid,NA
